user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
_GAT_,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:24:01+00:00,0,,,,Валгалла,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Teephirm,"rt @mr_jags: today: apc presidential candidate, bola ahmed tinubu @officialabat and his running mate, senator kashim shettima @kashimsm dur…",2022-10-13 06:23:57+00:00,0,,,,Lagos,#BAT2023,False,lagos,tinubu_apc,"rt @user today: apc presidential candidate, bola ahmed tinubu @user and his running mate, senator kashim shettima @user dur…",Neutral
Yhungpapi,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:23:07+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
ElameenIam,"rt @isoloshoemaker: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other…",2022-10-13 06:22:22+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other…",Neutral
AyobamBello,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:21:17+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
AyobamBello,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:21:02+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Wewe_Of_Lagos,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:20:56+00:00,0,,,,"New Jersey, USA 🇳🇬🇱🇷🇪🇺",#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
energyopman4u,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:20:43+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
SalmanDuke,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:20:31+00:00,0,,,,"Abuja, Nigeria",#BAT2023,True,abuja,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
OtunbaMagnum,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:20:26+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
SalmanDuke,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:20:23+00:00,0,,,,"Abuja, Nigeria",#BAT2023,True,abuja,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
9lives881,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:20:08+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
ronskyblaiz,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:19:42+00:00,0,,,,None of your business ,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Mr_JAGs,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:19:38+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
BigTsolaye,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:19:12+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Focuzjr_,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:19:01+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Focuzjr_,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:18:54+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
WestJnr05,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:18:47+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
BoyyfromMars,"rt @emmanuelobilor6: i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",2022-10-13 06:17:57+00:00,0,,,,901toMars,#BAT2023,False,unknown,obi_labour,"rt @user i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",Positive
TheresaTekenah,"rt @emperortwits: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile cour…",2022-10-13 06:16:17+00:00,0,,,,Abuja,#BAT2023,False,abuja,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile cour…",Neutral
Xmatt_debrisky,"rt @emperortwits: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile cour…",2022-10-13 06:16:09+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile cour…",Neutral
O_tunjix,"rt @mrlurvy: ridwan olaniyan, son of our leader engr. rauf olaniyan on a visit to the incoming president of nigeria insha allahu.

una no g…",2022-10-13 06:16:00+00:00,0,,,,"Ibadan,Lagos Nigeria",#BAT2023,True,unknown,,"rt @user ridwan olaniyan, son of our leader engr. rauf olaniyan on a visit to the incoming president of nigeria insha allahu.

una no g…",Neutral
_Abenyy,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:15:53+00:00,0,,,,"Abuja, Lagos Nigeria",#BAT2023,True,abuja,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
sahaonpoint,"rt @emmanuelobilor6: i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",2022-10-13 06:15:10+00:00,0,,,,Lagos,#BAT2023,False,lagos,obi_labour,"rt @user i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",Positive
shakiti_bobo_,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:15:03+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
kazola30,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:15:00+00:00,0,,,,"Abeokuta, ogun state, Nigeria",#BAT2023,True,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Gawaf3Official,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:14:55+00:00,0,,,,nigeria,#BAT2023,True,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
nnamdiobiora042,"rt @emmanuelobilor6: i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",2022-10-13 06:14:40+00:00,0,,,,"Enugu, Nigeria",#BAT2023,True,enugu,obi_labour,"rt @user i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",Positive
TheTegbe,"rt @emperortwits: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile cour…",2022-10-13 06:14:39+00:00,0,,,,All over.....,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile cour…",Neutral
_toonday,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:14:27+00:00,0,,,,Bourdillion,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
sulaiman_ballo,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:14:12+00:00,0,,,,nigeria,#BAT2023,True,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Unikguythe2,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:14:12+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Yhungpapi,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:13:59+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
DavidsOffor,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:13:59+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
toliex007,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:13:10+00:00,0,,,,United States,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Osumare_NT,"rt @isoloshoemaker: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other…",2022-10-13 06:13:03+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other…",Neutral
skarzdesigns,"rt @asiwajubt: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equip…",2022-10-13 06:12:57+00:00,0,,,,Warri,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equip…",Neutral
EasYQuality,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:12:54+00:00,0,,,,Some where around you!,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
saridonbobby,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:12:50+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
horlafingerfood,"rt @bimbo_of_abuja: 2023 election will produce a lot of faces, superstars, genuine or fleeting.

we are at the eye of the world and it only…",2022-10-13 06:12:50+00:00,0,,,,Lagos,#BAT2023,False,lagos,,"rt @user 2023 election will produce a lot of faces, superstars, genuine or fleeting.

we are at the eye of the world and it only…",Neutral
saridonbobby,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:12:31+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Marto_BMF,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:12:31+00:00,0,,,,Street 🇳🇬🇿🇦,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Abdul32870320,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:11:50+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
DSKojo,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:11:47+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
AsiwajuBT,"throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment during his administration as governor of lagos state,

#bat2023 #tinubu2023 #batksm2023 
asiwaju for nigeria https://t.co/itse4pfs9m",2022-10-13 06:11:29+00:00,34,,,,,#BAT2023,False,unknown,obi_labour,"throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment during his administration as governor of lagos state,

#bat2023 #tinubu2023 #batksm2023 
asiwaju for nigeria http",Neutral
TheBATgangan,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:11:29+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
danmusa150,"my boss rt.hon @abukusada  received the members of #wazobi for @officialabat / @kashimsm at his office in abuja. 
#garkuwa2023 
#bat2023 
#batified 
cc:
@alabiopeyemiola 
@ms_jibia @msingawa 
@miqdad_jnr 
@emansurdarma https://t.co/bemaendbmw",2022-10-13 06:11:15+00:00,8,,,,"Katsina, Nigeria",#BAT2023,True,katsina,obi_labour,"my boss rt.hon @user  received the members of #wazobi for @user / @user at his office in abuja. 
#garkuwa2023 
#bat2023 
#batified 
cc:
@alabiopeyemiola 
@ms_jibia @user 
@miqdad_jnr 
@emansurdarma http",Neutral
klientin7,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:11:05+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
TheresaTekenah,"rt @bimbo_of_abuja: 2023 election will produce a lot of faces, superstars, genuine or fleeting.

we are at the eye of the world and it only…",2022-10-13 06:10:50+00:00,0,,,,Abuja,#BAT2023,False,abuja,,"rt @user 2023 election will produce a lot of faces, superstars, genuine or fleeting.

we are at the eye of the world and it only…",Neutral
_ADEMULURE,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:10:38+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
TheresaTekenah,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:10:30+00:00,0,,,,Abuja,#BAT2023,False,abuja,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Chibswill,"rt @emmanuelobilor6: i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",2022-10-13 06:10:28+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,"rt @user i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",Positive
Unikguythe2,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:10:28+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Bayo60379442,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:10:19+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
woye1,"rt @emperortwits: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile cour…",2022-10-13 06:10:08+00:00,0,,,,Nigeria,#BAT2023,True,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile cour…",Neutral
samkizz_elenu,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:09:55+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Topsyken,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:09:50+00:00,0,,,,Nations of the Earth.,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Mz_Tosyn,"rt @bimbo_of_abuja: 2023 election will produce a lot of faces, superstars, genuine or fleeting.

we are at the eye of the world and it only…",2022-10-13 06:09:42+00:00,0,,,,,#BAT2023,False,unknown,,"rt @user 2023 election will produce a lot of faces, superstars, genuine or fleeting.

we are at the eye of the world and it only…",Neutral
OriDharmi,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:09:36+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
EmperorTwiTs,"throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile court and other equipment during his administration as governor of lagos state.
#bat2023 #batksm2023 https://t.co/eiy1sz2kat",2022-10-13 06:09:30+00:00,28,,,,Everywhere,#BAT2023,False,unknown,obi_labour,"throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile court and other equipment during his administration as governor of lagos state.
#bat2023 #batksm2023 http",Neutral
Duke_kanbai_,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:09:29+00:00,0,,,,iCONs Republik,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
hadjimaine,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:09:10+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
playboy_jhay,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:09:01+00:00,0,,,,"osogbo, Osun, Nigeria ",#BAT2023,True,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
playboy_jhay,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:08:58+00:00,0,,,,"osogbo, Osun, Nigeria ",#BAT2023,True,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Tiutoye,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:08:47+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Mz_Tosyn,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:08:28+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
AynLade,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:08:21+00:00,0,,,,not far from you.,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
Kamal39947971,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:08:15+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
MAOwati,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:08:05+00:00,0,,,,"Ado Ekiti, Akure. ",#BAT2023,False,ekiti,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
OchaiDebby,"rt @emmanuelobilor6: i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",2022-10-13 06:07:50+00:00,0,,,,,#BAT2023,False,unknown,obi_labour,"rt @user i strongly support seun of channels tv and rufai of arise tv to moderate the presidential debates this years. 
it woul…",Positive
EmperorTwiTs,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:07:39+00:00,0,,,,Everywhere,#BAT2023,False,unknown,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Salauabdulquad1,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:07:26+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
EmperorTwiTs,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:07:18+00:00,0,,,,Everywhere,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
GeraldUbakor,"rt @theoloriherself: throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @officialabat commissioning monitoring vehicles mobile c…",2022-10-13 06:07:01+00:00,0,,,,"Lagos, Nigeria",#BAT2023,True,lagos,obi_labour,"rt @user throwback thursday:14 march 2006.

 asiwaju bola ahmed tinubu @user commissioning monitoring vehicles mobile c…",Neutral
Mario9jaa,rt @mrlurvy: asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,2022-10-13 06:07:00+00:00,0,,,,Somewhere safe.,#BAT2023,False,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu commissioning monitoring vehicles mobile court and other equipment | 14th march 2006 | asiwaju for n…,Neutral
